280 39060.0
34 121 53.8145
34 122 48.8262
34 123 44.7214
34 124 41.7612
34 125 53.3667
34 126 61.1882
34 127 69.0507
34 128 70.8802
34 129 78.5875
34 130 86.3481
34 131 94.1488
34 132 101.9804
34 133 112.641
34 134 115.1694
34 135 118.1863
34 136 121.6553
34 137 125.5388
34 138 129.7998
34 139 136.5284
34 140 140.9113
34 141 145.6022
34 142 150.5722
34 143 155.7947
34 144 149.9333
34 145 144.4991
34 146 139.3126
34 147 134.4024
34 148 125.6025
34 149 110.6345
34 150 93.723
34 151 87.7268
34 152 76.8375
34 153 68.0
34 154 72.111
34 155 82.0731
34 156 78.8923
34 157 85.8836
34 158 93.0376
34 159 100.3195
34 160 115.1694
34 161 122.7029
34 162 130.292
34 163 137.9275
34 164 145.6022
34 165 150.6254
34 166 148.8624
34 167 148.2161
34 168 136.0
34 169 132.2422
34 170 132.9662
34 171 132.9662
34 172 117.0982
34 173 110.6345
34 174 107.7033
34 175 106.5082
34 176 100.0
34 177 101.9804
34 178 119.3315
34 179 117.6435
34 180 113.2078
34 181 120.0666
34 182 127.059
34 183 134.1641
34 184 141.3648
34 185 152.0526
34 186 148.6472
34 187 158.2403
34 188 161.2452
34 189 164.5843
34 190 170.1764
34 191 177.5049
34 192 160.8975
34 193 173.6663
34 194 178.7512
34 195 172.7426
34 196 167.4754
34 197 161.4435
34 198 155.5892
34 199 161.2452
34 200 166.9012
34 201 169.7999
34 202 170.552
34 203 172.0465
34 204 174.2642
34 205 177.1779
34 206 186.1182
34 207 182.4719
34 208 189.6945
34 209 193.2046
34 210 196.9772
34 211 190.0316
34 212 194.1958
34 213 200.9975
34 214 205.2511
34 215 198.5951
34 216 203.2142
34 217 209.7236
34 218 214.4015
34 219 208.0385
34 220 213.054
34 221 219.2715
34 222 232.0345
34 223 234.094
34 224 229.8173
34 225 225.7432
34 226 221.8829
34 227 218.2476
34 228 214.8488
34 229 211.6979
34 230 226.5921
34 231 229.5387
34 232 232.723
34 233 236.1356
34 234 243.3434
34 235 240.0333
34 236 236.9473
34 237 234.094
34 238 231.4822
34 239 229.1201
34 240 227.0154
34 241 229.0851
34 242 221.2691
34 243 219.2715
34 244 221.4498
34 245 223.8928
34 246 212.6405
34 247 201.792
34 248 196.1632
34 249 206.1844
34 250 208.8061
34 251 186.4618
34 252 179.1089
34 253 176.0454
34 254 183.5211
34 255 180.8867
34 256 173.2974
34 257 170.8801
34 258 168.8076
34 259 167.0928
34 260 159.2482
34 261 153.3101
34 262 148.0
34 263 143.3876
34 264 139.5421
34 265 132.484
34 266 128.8099
34 267 125.5388
34 268 122.7029
34 269 120.3329
34 270 132.5443
34 271 140.5133
34 272 148.4857
34 273 156.4609
34 274 164.4384
34 275 172.4181
34 276 182.7019
34 277 190.704
34 278 197.9899
34 279 217.3292
35 36 8.9443
35 37 8.9443
35 38 14.4222
35 39 21.5407
35 40 29.1204
35 41 36.8782
35 42 44.7214
35 43 50.1199
35 44 43.2666
35 45 36.8782
35 46 31.241
35 47 26.8328
35 48 24.3311
35 49 24.3311
35 50 32.249
35 51 32.249
35 52 34.176
35 53 37.7359
35 54 42.5206
35 55 48.1664
35 56 54.4059
35 57 61.0574
35 58 57.2713
35 59 52.6118
35 60 60.531
35 61 67.9117
35 62 70.2282
35 63 75.1532
35 64 82.4621
35 65 85.8836
35 66 83.2346
35 67 73.7564
35 68 79.196
35 69 88.0909
35 70 94.4034
35 71 100.9554
35 72 107.7033
35 73 114.6124
35 74 121.6553
35 75 118.1863
35 76 128.8099
35 77 136.0588
35 78 126.4911
35 79 128.0625
35 80 120.3329
35 81 112.641
35 82 104.9952
35 83 97.4064
35 84 89.8888
35 85 85.44
35 86 95.0789
35 87 104.7855
35 88 116.4989
35 89 123.6285
35 90 131.5295
35 91 139.4417
35 92 143.6106
35 93 145.6022
35 94 148.0
35 95 155.5892
35 96 153.3101
35 97 151.4199
35 98 155.2933
35 99 156.205
35 100 148.2161
35 101 140.2284
35 102 132.2422
35 103 124.2578
35 104 124.0
35 105 124.2578
35 106 116.2755
35 107 116.2755
35 108 115.1173
35 109 108.2959
35 110 100.3195
35 111 103.2473
35 112 93.3809
35 113 92.3472
35 114 84.3801
35 115 83.5464
35 116 76.4199
35 117 68.469
35 118 78.8923
35 119 72.111
35 120 65.6049
35 121 59.4643
35 122 53.8145
35 123 48.8262
35 124 44.7214
35 125 55.7136
35 126 63.2456
35 127 70.8802
35 128 73.5391
35 129 80.9938
35 130 88.5438
35 131 96.1665
35 132 103.846
35 133 115.1694
35 134 118.1863
35 135 121.6553
35 136 125.5388
35 137 129.7998
35 138 134.4024
35 139 140.9113
35 140 145.6022
35 141 150.5722
35 142 155.7947
35 143 161.2452
35 144 155.5892
35 145 149.9333
35 146 144.4991
35 147 139.3126
35 148 130.5986
35 149 116.0
35 150 100.0
35 151 93.723
35 152 82.0731
35 153 72.111
35 154 76.8375
35 155 87.7268
35 156 85.8836
35 157 93.0376
35 158 100.3195
35 159 107.7033
35 160 122.7029
35 161 130.292
35 162 137.9275
35 163 145.6022
35 164 153.3101
35 165 158.4929
35 166 156.8184
35 167 156.205
35 168 144.0
35 169 140.2284
35 170 140.9113
35 171 140.9113
35 172 125.028
35 173 118.4567
35 174 115.1694
35 175 113.2078
35 176 106.5082
35 177 108.074
35 178 125.6025
35 179 124.2578
35 180 120.0666
35 181 127.059
35 182 134.1641
35 183 141.3648
35 184 148.6472
35 185 159.2482
35 186 156.0
35 187 165.7468
35 188 168.6179
35 189 171.8139
35 190 177.1779
35 191 184.2281
35 192 167.5231
35 193 180.0
35 194 184.9108
35 195 178.7512
35 196 173.6663
35 197 167.4754
35 198 161.4435
35 199 166.9012
35 200 172.7426
35 201 175.3625
35 202 175.7271
35 203 176.8163
35 204 178.6169
35 205 181.1077
35 206 190.0316
35 207 186.1182
35 208 193.2046
35 209 196.9772
35 210 200.9975
35 211 194.1958
35 212 198.5951
35 213 205.2511
35 214 209.7236
35 215 203.2142
35 216 208.0385
35 217 214.4015
35 218 219.2715
35 219 213.054
35 220 218.2476
35 221 224.3212
35 222 236.8122
35 223 238.5624
35 224 234.094
35 225 229.8173
35 226 225.7432
35 227 221.8829
35 228 218.2476
35 229 214.8488
35 230 229.5387
35 231 232.723
35 232 236.1356
35 233 239.7666
35 234 246.8684
35 235 243.3434
35 236 240.0333
35 237 236.9473
35 238 234.094
35 239 231.4822
35 240 229.1201
35 241 230.8939
35 242 223.1412
35 243 221.4498
35 244 223.8928
35 245 226.5921
35 246 215.0349
35 247 203.8431
35 248 198.5951
35 249 208.8061
35 250 211.6979
35 251 189.6945
35 252 182.4719
35 253 179.1089
35 254 186.4618
35 255 183.5211
35 256 176.0454
35 257 173.2974
35 258 170.8801
35 259 168.8076
35 260 161.0466
35 261 155.5892
35 262 150.7846
35 263 146.697
35 264 143.3876
35 265 136.5284
35 266 132.484
35 267 128.8099
35 268 125.5388
35 269 122.7029
35 270 133.5066
35 271 141.4214
35 272 149.3452
35 273 157.2768
35 274 165.215
35 275 173.1589
35 276 183.5756
35 277 192.2082
35 278 199.2787
35 279 218.3575
36 37 8.0
36 38 16.0
36 39 24.0
36 40 32.0
36 41 40.0
36 42 48.0
36 43 50.5964
36 44 43.0813
36 45 35.7771
36 46 28.8444
36 47 22.6274
36 48 17.8885
36 49 16.0
36 50 24.0
36 51 25.2982
36 52 28.8444
36 53 33.9411
36 54 40.0
36 55 46.6476
36 56 53.6656
36 57 60.9262
36 58 58.2409
36 59 56.0
36 60 64.0
36 61 70.4557
36 62 71.8053
36 63 75.8947
36 64 83.5225
36 65 86.1626
36 66 82.365
36 67 72.111
36 68 76.8375
36 69 86.5332
36 70 93.2952
36 71 100.2397
36 72 107.3313
36 73 114.5426
36 74 121.8524
36 75 118.9285
36 76 129.244
36 77 136.7041
36 78 128.0625
36 79 130.2306
36 80 122.3765
36 81 114.5426
36 82 106.7333
36 83 98.9545
36 84 91.214
36 85 87.4757
36 86 97.3242
36 87 107.2007
36 88 119.0798
36 89 126.5701
36 90 134.5362
36 91 142.5061
36 92 145.9863
36 93 147.5127
36 94 149.4523
36 95 157.1751
36 96 155.3319
36 97 153.8831
36 98 158.455
36 99 160.0
36 100 152.0
36 101 144.0
36 102 136.0
36 103 128.0
36 104 128.2498
36 105 128.9961
36 106 121.062
36 107 120.0
36 108 118.2709
36 109 112.0
36 110 104.0
36 111 106.3015
36 112 96.3328
36 113 96.0
36 114 88.0
36 115 86.3713
36 116 80.0
36 117 72.0
36 118 86.5332
36 119 80.0
36 120 73.7564
36 121 67.8823
36 122 62.482
36 123 57.6888
36 124 53.6656
36 125 64.622
36 126 72.111
36 127 79.6994
36 128 82.4621
36 129 89.8888
36 130 97.4064
36 131 104.9952
36 132 112.641
36 133 124.0645
36 134 127.122
36 135 130.5986
36 136 134.4619
36 137 138.6795
36 138 143.2201
36 139 149.7732
36 140 154.4021
36 141 159.2985
36 142 164.4384
36 143 169.7999
36 144 164.0488
36 145 158.4929
36 146 153.1535
36 147 148.054
36 148 139.3126
36 149 124.5793
36 150 108.074
36 151 101.9804
36 152 90.6863
36 153 80.9938
36 154 85.6037
36 155 96.1665
36 156 93.2952
36 157 100.2397
36 158 107.3313
36 159 114.5426
36 160 129.244
36 161 136.7041
36 162 144.2221
36 163 151.7893
36 164 159.3989
36 165 164.0
36 166 161.79
36 167 160.798
36 168 148.2161
36 169 144.8862
36 170 145.9863
36 171 145.9863
36 172 130.2306
36 173 124.1934
36 174 121.8524
36 175 120.9297
36 176 114.4028
36 177 116.2755
36 178 133.6862
36 179 132.0606
36 180 127.6244
36 181 134.4619
36 182 141.4214
36 183 148.4857
36 184 155.6406
36 185 166.3731
36 186 162.8742
36 187 172.3253
36 188 175.4537
36 189 178.8854
36 190 184.5644
36 191 191.9271
36 192 175.3169
36 193 188.0425
36 194 193.0803
36 195 187.0187
36 196 181.8131
36 197 175.7271
36 198 169.7999
36 199 175.3625
36 200 181.1077
36 201 183.8695
36 202 184.3909
36 203 185.6017
36 204 187.4887
36 205 190.0316
36 206 198.9573
36 207 195.059
36 208 202.1485
36 209 205.9126
36 210 209.9143
36 211 203.096
36 212 207.4608
36 213 214.1401
36 214 218.5772
36 215 212.0377
36 216 216.8133
36 217 223.2129
36 218 228.0351
36 219 221.7747
36 220 226.9097
36 221 233.0322
36 222 245.6013
36 223 247.4187
36 224 242.9815
36 225 238.73
36 226 234.6742
36 227 230.8246
36 228 227.1915
36 229 223.7856
36 230 238.4617
36 231 241.6609
36 232 245.0796
36 233 248.7087
36 234 255.8124
36 235 252.2856
36 236 248.9659
36 237 245.8617
36 238 242.9815
36 239 240.3331
36 240 237.9244
36 241 239.6331
36 242 231.8965
36 243 230.2694
36 244 232.7574
36 245 235.491
36 246 223.8928
36 247 212.6405
36 248 207.4608
36 249 217.697
36 250 220.6173
36 251 198.6353
36 252 191.4158
36 253 188.0425
36 254 195.3868
36 255 192.4162
36 256 184.954
36 257 182.1648
36 258 179.6886
36 259 177.5387
36 260 169.7999
36 261 164.4384
36 262 159.6997
36 263 155.6406
36 264 152.3155
36 265 145.4373
36 266 141.4214
36 267 137.7534
36 268 134.4619
36 269 131.5751
36 270 142.0422
36 271 149.9333
36 272 157.8354
36 273 165.7468
36 274 173.6663
36 275 181.593
36 276 192.0521
36 277 200.8781
36 278 207.8846
36 279 226.8744
37 38 8.0
37 39 16.0
37 40 24.0
37 41 32.0
37 42 40.0
37 43 43.0813
37 44 35.7771
37 45 28.8444
37 46 22.6274
37 47 17.8885
37 48 16.0
37 49 17.8885
37 50 25.2982
37 51 24.0
37 52 25.2982
37 53 28.8444
37 54 33.9411
37 55 40.0
37 56 46.6476
37 57 53.6656
37 58 50.5964
37 59 48.0
37 60 56.0
37 61 62.514
37 62 64.0312
37 63 68.352
37 64 75.8947
37 65 78.7909
37 66 75.4718
37 67 65.6049
37 68 70.7672
37 69 80.0
37 70 86.5332
37 71 93.2952
37 72 100.2397
37 73 107.3313
37 74 114.5426
37 75 111.4271
37 76 121.8524
37 77 129.244
37 78 120.3329
37 79 122.3765
37 80 114.5426
37 81 106.7333
37 82 98.9545
37 83 91.214
37 84 83.5225
37 85 79.6241
37 86 89.4427
37 87 99.2975
37 88 111.1575
37 89 118.6086
37 90 126.5701
37 91 134.5362
37 92 138.1014
37 93 139.714
37 94 141.7604
37 95 149.4523
37 96 147.5127
37 97 145.9863
37 98 150.4792
37 99 152.0
37 100 144.0
37 101 136.0
37 102 128.0
37 103 120.0
37 104 120.2664
37 105 121.062
37 106 113.1371
37 107 112.0
37 108 110.2905
37 109 104.0
37 110 96.0
37 111 98.326
37 112 88.3629
37 113 88.0
37 114 80.0
37 115 78.4092
37 116 72.0
37 117 64.0
37 118 80.0
37 119 73.7564
37 120 67.8823
37 121 62.482
37 122 57.6888
37 123 53.6656
37 124 50.5964
37 125 62.0967
37 126 69.857
37 127 77.666
37 128 79.6994
37 129 87.3613
37 130 95.0789
37 131 102.8397
37 132 110.6345
37 133 121.4578
37 134 124.0645
37 135 127.122
37 136 130.5986
37 137 134.4619
37 138 138.6795
37 139 145.4373
37 140 149.7732
37 141 154.4021
37 142 159.2985
37 143 164.4384
37 144 158.4929
37 145 153.1535
37 146 148.054
37 147 143.2201
37 148 134.4024
37 149 119.3315
37 150 101.9804
37 151 96.1665
37 152 85.6037
37 153 76.9415
37 154 80.9938
37 155 90.6863
37 156 86.5332
37 157 93.2952
37 158 100.2397
37 159 107.3313
37 160 121.8524
37 161 129.244
37 162 136.7041
37 163 144.2221
37 164 151.7893
37 165 156.205
37 166 153.8831
37 167 152.8398
37 168 140.2284
37 169 136.9379
37 170 138.1014
37 171 138.1014
37 172 122.3765
37 173 116.4818
37 174 114.5426
37 175 114.4028
37 176 108.074
37 177 110.3449
37 178 127.5617
37 179 125.6025
37 180 120.9297
37 181 127.6244
37 182 134.4619
37 183 141.4214
37 184 148.4857
37 185 159.2985
37 186 155.6406
37 187 164.9242
37 188 168.1904
37 189 171.7673
37 190 177.6739
37 191 185.3106
37 192 168.8076
37 193 181.8131
37 194 187.0187
37 195 181.1077
37 196 175.7271
37 197 169.7999
37 198 164.0488
37 199 169.7999
37 200 175.3625
37 201 178.3928
37 202 179.2875
37 203 180.8867
37 204 183.1721
37 205 186.1182
37 206 195.059
37 207 191.4158
37 208 198.6353
37 209 202.1485
37 210 205.9126
37 211 198.9573
37 212 203.096
37 213 209.9143
37 214 214.1401
37 215 207.4608
37 216 212.0377
37 217 218.5772
37 218 223.2129
37 219 216.8133
37 220 221.7747
37 221 228.0351
37 222 240.8651
37 223 242.9815
37 224 238.73
37 225 234.6742
37 226 230.8246
37 227 227.1915
37 228 223.7856
37 229 220.6173
37 230 235.491
37 231 238.4617
37 232 241.6609
37 233 245.0796
37 234 252.2856
37 235 248.9659
37 236 245.8617
37 237 242.9815
37 238 240.3331
37 239 237.9244
37 240 235.7626
37 241 237.7562
37 242 229.9565
37 243 228.0351
37 244 230.2694
37 245 232.7574
37 246 221.4498
37 247 210.5232
37 248 204.978
37 249 215.0349
37 250 217.697
37 251 195.3868
37 252 188.0425
37 253 184.954
37 254 192.4162
37 255 189.7367
37 256 182.1648
37 257 179.6886
37 258 177.5387
37 259 175.7271
37 260 167.9047
37 261 162.0864
37 262 156.8694
37 263 152.3155
37 264 148.4857
37 265 141.4214
37 266 137.7534
37 267 134.4619
37 268 131.5751
37 269 129.1201
37 270 140.9113
37 271 148.8624
37 272 156.8184
37 273 164.7786
37 274 172.7426
37 275 180.7097
37 276 191.0497
37 277 199.2787
37 278 206.4946
37 279 225.7432
38 39 8.0
38 40 16.0
38 41 24.0
38 42 32.0
38 43 35.7771
38 44 28.8444
38 45 22.6274
38 46 17.8885
38 47 16.0
38 48 17.8885
38 49 22.6274
38 50 28.8444
38 51 25.2982
38 52 24.0
38 53 25.2982
38 54 28.8444
38 55 33.9411
38 56 40.0
38 57 46.6476
38 58 43.0813
38 59 40.0
38 60 48.0
38 61 54.5894
38 62 56.3205
38 63 60.9262
38 64 68.352
38 65 71.5542
38 66 68.8186
38 67 59.4643
38 68 65.1153
38 69 73.7564
38 70 80.0
38 71 86.5332
38 72 93.2952
38 73 100.2397
38 74 107.3313
38 75 104.0
38 76 114.5426
38 77 121.8524
38 78 112.641
38 79 114.5426
38 80 106.7333
38 81 98.9545
38 82 91.214
38 83 83.5225
38 84 75.8947
38 85 71.8053
38 86 81.5843
38 87 91.4112
38 88 103.2473
38 89 110.6526
38 90 118.6086
38 91 126.5701
38 92 130.2306
38 93 131.9394
38 94 134.1044
38 95 141.7604
38 96 139.714
38 97 138.1014
38 98 142.5061
38 99 144.0
38 100 136.0
38 101 128.0
38 102 120.0
38 103 112.0
38 104 112.2854
38 105 113.1371
38 106 105.2236
38 107 104.0
38 108 102.3132
38 109 96.0
38 110 88.0
38 111 90.3549
38 112 80.399
38 113 80.0
38 114 72.0
38 115 70.4557
38 116 64.0
38 117 56.0
38 118 73.7564
38 119 67.8823
38 120 62.482
38 121 57.6888
38 122 53.6656
38 123 50.5964
38 124 48.6621
38 125 60.531
38 126 68.469
38 127 76.4199
38 128 77.666
38 129 85.5102
38 130 93.3809
38 131 101.2719
38 132 109.1788
38 133 119.3315
38 134 121.4578
38 135 124.0645
38 136 127.122
38 137 130.5986
38 138 134.4619
38 139 141.4214
38 140 145.4373
38 141 149.7732
38 142 154.4021
38 143 159.2985
38 144 153.1535
38 145 148.054
38 146 143.2201
38 147 138.6795
38 148 129.7998
38 149 114.4028
38 150 96.1665
38 151 90.6863
38 152 80.9938
38 153 73.5391
38 154 76.9415
38 155 85.6037
38 156 80.0
38 157 86.5332
38 158 93.2952
38 159 100.2397
38 160 114.5426
38 161 121.8524
38 162 129.244
38 163 136.7041
38 164 144.2221
38 165 148.4318
38 166 145.9863
38 167 144.8862
38 168 132.2422
38 169 128.9961
38 170 130.2306
38 171 130.2306
38 172 114.5426
38 173 108.8118
38 174 107.3313
38 175 108.074
38 176 101.9804
38 177 104.69
38 178 121.6553
38 179 119.3315
38 180 114.4028
38 181 120.9297
38 182 127.6244
38 183 134.4619
38 184 141.4214
38 185 152.3155
38 186 148.4857
38 187 157.5817
38 188 160.9969
38 189 164.7301
38 190 170.8801
38 191 178.8072
38 192 162.4315
38 193 175.7271
38 194 181.1077
38 195 175.3625
38 196 169.7999
38 197 164.0488
38 198 158.4929
38 199 164.4384
38 200 169.7999
38 201 173.1127
38 202 174.4018
38 203 176.4086
38 204 179.1089
38 205 182.4719
38 206 191.4158
38 207 188.0425
38 208 195.3868
38 209 198.6353
38 210 202.1485
38 211 195.059
38 212 198.9573
38 213 205.9126
38 214 209.9143
38 215 203.096
38 216 207.4608
38 217 214.1401
38 218 218.5772
38 219 212.0377
38 220 216.8133
38 221 223.2129
38 222 236.3049
38 223 238.73
38 224 234.6742
38 225 230.8246
38 226 227.1915
38 227 223.7856
38 228 220.6173
38 229 217.697
38 230 232.7574
38 231 235.491
38 232 238.4617
38 233 241.6609
38 234 248.9659
38 235 245.8617
38 236 242.9815
38 237 240.3331
38 238 237.9244
38 239 235.7626
38 240 233.8547
38 241 236.1356
38 242 228.2805
38 243 226.0619
38 244 228.0351
38 245 230.2694
38 246 219.2715
38 247 208.6912
38 248 202.7807
38 249 212.6405
38 250 215.0349
38 251 192.4162
38 252 184.954
38 253 182.1648
38 254 189.7367
38 255 187.3606
38 256 179.6886
38 257 177.5387
38 258 175.7271
38 259 174.2642
38 260 166.3731
38 261 160.1
38 262 154.4021
38 263 149.3452
38 264 144.9966
38 265 137.7534
38 266 134.4619
38 267 131.5751
38 268 129.1201
38 269 127.122
38 270 140.2284
38 271 148.2161
38 272 156.205
38 273 164.195
38 274 172.1859
38 275 180.1777
38 276 190.3786
38 277 197.9899
38 278 205.4069
38 279 224.8911
39 40 8.0
39 41 16.0
39 42 24.0
39 43 28.8444
39 44 22.6274
39 45 17.8885
39 46 16.0
39 47 17.8885
39 48 22.6274
39 49 28.8444
39 50 33.9411
39 51 28.8444
39 52 25.2982
39 53 24.0
39 54 25.2982
39 55 28.8444
39 56 33.9411
39 57 40.0
39 58 35.7771
39 59 32.0
39 60 40.0
39 61 46.6905
39 62 48.7032
39 63 53.6656
39 64 60.9262
39 65 64.4981
39 66 62.482
39 67 53.8145
39 68 60.0
39 69 67.8823
39 70 73.7564
39 71 80.0
39 72 86.5332
39 73 93.2952
39 74 100.2397
39 75 96.6644
39 76 107.3313
39 77 114.5426
39 78 104.9952
39 79 106.7333
39 80 98.9545
39 81 91.214
39 82 83.5225
39 83 75.8947
39 84 68.352
39 85 64.0312
39 86 73.7564
39 87 83.5464
39 88 95.352
39 89 102.7035
39 90 110.6526
39 91 118.6086
39 92 122.3765
39 93 124.1934
39 94 126.4911
39 95 134.1044
39 96 131.9394
39 97 130.2306
39 98 134.5362
39 99 136.0
39 100 128.0
39 101 120.0
39 102 112.0
39 103 104.0
39 104 104.3072
39 105 105.2236
39 106 97.3242
39 107 96.0
39 108 94.3398
39 109 88.0
39 110 80.0
39 111 82.3893
39 112 72.4431
39 113 72.0
39 114 64.0
39 115 62.514
39 116 56.0
39 117 48.0
39 118 67.8823
39 119 62.482
39 120 57.6888
39 121 53.6656
39 122 50.5964
39 123 48.6621
39 124 48.0
39 125 60.0
39 126 68.0
39 127 76.0
39 128 76.4199
39 129 84.3801
39 130 92.3472
39 131 100.3195
39 132 108.2959
39 133 117.7115
39 134 119.3315
39 135 121.4578
39 136 124.0645
39 137 127.122
39 138 130.5986
39 139 137.7534
39 140 141.4214
39 141 145.4373
39 142 149.7732
39 143 154.4021
39 144 148.054
39 145 143.2201
39 146 138.6795
39 147 134.4619
39 148 125.5388
39 149 109.8362
39 150 90.6863
39 151 85.6037
39 152 76.9415
39 153 70.8802
39 154 73.5391
39 155 80.9938
39 156 73.7564
39 157 80.0
39 158 86.5332
39 159 93.2952
39 160 107.3313
39 161 114.5426
39 162 121.8524
39 163 129.244
39 164 136.7041
39 165 140.684
39 166 138.1014
39 167 136.9379
39 168 124.2578
39 169 121.062
39 170 122.3765
39 171 122.3765
39 172 106.7333
39 173 101.1929
39 174 100.2397
39 175 101.9804
39 176 96.1665
39 177 99.3579
39 178 116.0
39 179 113.2784
39 180 108.074
39 181 114.4028
39 182 120.9297
39 183 127.6244
39 184 134.4619
39 185 145.4373
39 186 141.4214
39 187 150.3064
39 188 153.8831
39 189 157.7847
39 190 164.195
39 191 172.4297
39 192 156.205
39 193 169.7999
39 194 175.3625
39 195 169.7999
39 196 164.0488
39 197 158.4929
39 198 153.1535
39 199 159.2985
39 200 164.4384
39 201 168.0476
39 202 169.7528
39 203 172.1859
39 204 175.3169
39 205 179.1089
39 206 188.0425
39 207 184.954
39 208 192.4162
39 209 195.3868
39 210 198.6353
39 211 191.4158
39 212 195.059
39 213 202.1485
39 214 205.9126
39 215 198.9573
39 216 203.096
39 217 209.9143
39 218 214.1401
39 219 207.4608
39 220 212.0377
39 221 218.5772
39 222 231.931
39 223 234.6742
39 224 230.8246
39 225 227.1915
39 226 223.7856
39 227 220.6173
39 228 217.697
39 229 215.0349
39 230 230.2694
39 231 232.7574
39 232 235.491
39 233 238.4617
39 234 245.8617
39 235 242.9815
39 236 240.3331
39 237 237.9244
39 238 235.7626
39 239 233.8547
39 240 232.2068
39 241 234.7765
39 242 226.8744
39 243 224.3569
39 244 226.0619
39 245 228.0351
39 246 217.3661
39 247 207.1521
39 248 200.8781
39 249 210.5232
39 250 212.6405
39 251 189.7367
39 252 182.1648
39 253 179.6886
39 254 187.3606
39 255 185.2998
39 256 177.5387
39 257 175.7271
39 258 174.2642
39 259 173.1589
39 260 165.215
39 261 158.4929
39 262 152.3155
39 263 146.7515
39 264 141.8732
39 265 134.4619
39 266 131.5751
39 267 129.1201
39 268 127.122
39 269 125.6025
39 270 140.0
39 271 148.0
39 272 156.0
39 273 164.0
39 274 172.0
39 275 180.0
39 276 190.0421
39 277 197.0178
39 278 204.6265
39 279 224.3212
40 41 8.0
40 42 16.0
40 43 22.6274
40 44 17.8885
40 45 16.0
40 46 17.8885
40 47 22.6274
40 48 28.8444
40 49 35.7771
40 50 40.0
40 51 33.9411
40 52 28.8444
40 53 25.2982
40 54 24.0
40 55 25.2982
40 56 28.8444
40 57 33.9411
40 58 28.8444
40 59 24.0
40 60 32.0
40 61 38.833
40 62 41.2311
40 63 46.6476
40 64 53.6656
40 65 57.6888
40 66 56.5685
40 67 48.8262
40 68 55.5698
40 69 62.482
40 70 67.8823
40 71 73.7564
40 72 80.0
40 73 86.5332
40 74 93.2952
40 75 89.4427
40 76 100.2397
40 77 107.3313
40 78 97.4064
40 79 98.9545
40 80 91.214
40 81 83.5225
40 82 75.8947
40 83 68.352
40 84 60.9262
40 85 56.3205
40 86 65.9697
40 87 75.71
40 88 87.4757
40 89 94.7629
40 90 102.7035
40 91 110.6526
40 92 114.5426
40 93 116.4818
40 94 118.9285
40 95 126.4911
40 96 124.1934
40 97 122.3765
40 98 126.5701
40 99 128.0
40 100 120.0
40 101 112.0
40 102 104.0
40 103 96.0
40 104 96.3328
40 105 97.3242
40 106 89.4427
40 107 88.0
40 108 86.3713
40 109 80.0
40 110 72.0
40 111 74.4312
40 112 64.4981
40 113 64.0
40 114 56.0
40 115 54.5894
40 116 48.0
40 117 40.0
40 118 62.482
40 119 57.6888
40 120 53.6656
40 121 50.5964
40 122 48.6621
40 123 48.0
40 124 48.6621
40 125 60.531
40 126 68.469
40 127 76.4199
40 128 76.0
40 129 84.0
40 130 92.0
40 131 100.0
40 132 108.0
40 133 116.619
40 134 117.7115
40 135 119.3315
40 136 121.4578
40 137 124.0645
40 138 127.122
40 139 134.4619
40 140 137.7534
40 141 141.4214
40 142 145.4373
40 143 149.7732
40 144 143.2201
40 145 138.6795
40 146 134.4619
40 147 130.5986
40 148 121.6553
40 149 105.6788
40 150 85.6037
40 151 80.9938
40 152 73.5391
40 153 69.0507
40 154 70.8802
40 155 76.9415
40 156 67.8823
40 157 73.7564
40 158 80.0
40 159 86.5332
40 160 100.2397
40 161 107.3313
40 162 114.5426
40 163 121.8524
40 164 129.244
40 165 132.9662
40 166 130.2306
40 167 128.9961
40 168 116.2755
40 169 113.1371
40 170 114.5426
40 171 114.5426
40 172 98.9545
40 173 93.6376
40 174 93.2952
40 175 96.1665
40 176 90.6863
40 177 94.4034
40 178 110.6345
40 179 107.4802
40 180 101.9804
40 181 108.074
40 182 114.4028
40 183 120.9297
40 184 127.6244
40 185 138.6795
40 186 134.4619
40 187 143.1084
40 188 146.8605
40 189 150.9437
40 190 157.6325
40 191 166.1927
40 192 150.1466
40 193 164.0488
40 194 169.7999
40 195 164.4384
40 196 158.4929
40 197 153.1535
40 198 148.054
40 199 154.4021
40 200 159.2985
40 201 163.2176
40 202 165.3602
40 203 168.2379
40 204 171.8139
40 205 176.0454
40 206 184.954
40 207 182.1648
40 208 189.7367
40 209 192.4162
40 210 195.3868
40 211 188.0425
40 212 191.4158
40 213 198.6353
40 214 202.1485
40 215 195.059
40 216 198.9573
40 217 205.9126
40 218 209.9143
40 219 203.096
40 220 207.4608
40 221 214.1401
40 222 227.7543
40 223 230.8246
40 224 227.1915
40 225 223.7856
40 226 220.6173
40 227 217.697
40 228 215.0349
40 229 212.6405
40 230 228.0351
40 231 230.2694
40 232 232.7574
40 233 235.491
40 234 242.9815
40 235 240.3331
40 236 237.9244
40 237 235.7626
40 238 233.8547
40 239 232.2068
40 240 230.8246
40 241 233.6835
40 242 225.7432
40 243 222.926
40 244 224.3569
40 245 226.0619
40 246 215.7406
40 247 205.9126
40 248 199.2787
40 249 208.6912
40 250 210.5232
40 251 187.3606
40 252 179.6886
40 253 177.5387
40 254 185.2998
40 255 183.5647
40 256 175.7271
40 257 174.2642
40 258 173.1589
