130 8385.0
12 104 391.2415
12 105 312.3714
12 106 538.8489
12 107 219.9418
12 108 557.5699
12 109 582.7703
12 110 748.2463
12 111 367.8761
12 112 662.6602
12 113 235.412
12 114 368.098
12 115 442.096
12 116 333.2553
12 117 261.5704
12 118 691.4605
12 119 256.246
12 120 160.4512
12 121 109.7657
12 122 745.7205
12 123 611.0504
12 124 300.5065
12 125 198.8226
12 126 517.8197
12 127 408.1869
12 128 574.9053
12 129 328.0818
13 14 458.7562
13 15 465.295
13 16 394.0615
13 17 243.322
13 18 457.6407
13 19 231.3381
13 20 180.9459
13 21 125.3542
13 22 93.8934
13 23 438.6848
13 24 649.9204
13 25 643.4608
13 26 435.6866
13 27 449.2111
13 28 473.4833
13 29 287.7898
13 30 404.4063
13 31 651.2507
13 32 165.603
13 33 425.0829
13 34 270.0446
13 35 647.7153
13 36 128.8529
13 37 345.5828
13 38 377.2838
13 39 112.5883
13 40 402.3089
13 41 170.8973
13 42 514.7744
13 43 152.5951
13 44 500.262
13 45 245.8645
13 46 112.4008
13 47 654.2345
13 48 257.9001
13 49 320.1411
13 50 155.6753
13 51 496.0368
13 52 223.7563
13 53 318.0398
13 54 88.1593
13 55 533.7546
13 56 554.907
13 57 260.5428
13 58 286.4464
13 59 153.097
13 60 591.7878
13 61 430.7069
13 62 604.6592
13 63 704.7695
13 64 505.4788
13 65 410.3702
13 66 38.1563
13 67 611.1414
13 68 726.9316
13 69 614.1719
13 70 368.136
13 71 290.2589
13 72 418.9205
13 73 459.3774
13 74 467.2917
13 75 544.4591
13 76 548.0207
13 77 243.3819
13 78 401.0651
13 79 259.0917
13 80 479.2251
13 81 606.7029
13 82 319.4424
13 83 649.6844
13 84 371.5847
13 85 775.2497
13 86 444.1189
13 87 724.3708
13 88 532.9752
13 89 350.4208
13 90 317.3612
13 91 352.6941
13 92 170.7592
13 93 549.9884
13 94 421.336
13 95 39.7012
13 96 636.2677
13 97 603.6761
13 98 424.2046
13 99 415.7259
13 100 680.8936
13 101 133.7464
13 102 527.659
13 103 506.6148
13 104 423.7519
13 105 272.429
13 106 535.0337
13 107 250.0129
13 108 579.6274
13 109 564.5188
13 110 706.0154
13 111 401.0965
13 112 638.3847
13 113 271.0392
13 114 410.4364
13 115 415.4102
13 116 364.7563
13 117 261.6636
13 118 660.6477
13 119 203.5253
13 120 214.1509
13 121 64.6799
13 122 703.0844
13 123 622.3275
13 124 358.8749
13 125 238.7707
13 126 517.7634
13 127 436.8467
13 128 586.7747
13 129 343.276
14 15 359.1314
14 16 123.0384
14 17 330.5299
14 18 50.8014
14 19 269.6999
14 20 358.5303
14 21 352.1757
14 22 382.0797
14 23 29.7064
14 24 198.2858
14 25 290.5804
14 26 71.0149
14 27 486.5581
14 28 31.8612
14 29 444.9628
14 30 101.3515
14 31 192.9813
14 32 369.3114
14 33 123.5116
14 34 209.1143
14 35 192.0016
14 36 345.3752
14 37 148.4557
14 38 309.7199
14 39 353.3119
14 40 298.1383
14 41 290.9307
14 42 121.3834
14 43 306.1635
14 44 356.7993
14 45 279.8335
14 46 354.5711
14 47 206.2508
14 48 266.7702
14 49 267.2464
14 50 321.2751
14 51 279.5936
14 52 276.938
14 53 168.8416
14 54 380.2221
14 55 240.643
14 56 272.3835
14 57 259.8866
14 58 471.5683
14 59 331.0195
14 60 365.5169
14 61 404.0561
14 62 185.9466
14 63 400.8741
14 64 213.9552
14 65 621.6501
14 66 468.6349
14 67 173.6051
14 68 416.0133
14 69 232.6306
14 70 298.3539
14 71 302.0172
14 72 239.535
14 73 266.5476
14 74 267.5198
14 75 359.4934
14 76 131.2708
14 77 528.2531
14 78 78.3101
14 79 265.3268
14 80 116.9227
14 81 281.6056
14 82 408.6789
14 83 194.1076
14 84 572.1877
14 85 440.2481
14 86 130.1472
14 87 388.0894
14 88 74.723
14 89 543.3129
14 90 371.6729
14 91 209.768
14 92 306.1136
14 93 94.4755
14 94 60.4139
14 95 457.9195
14 96 263.3283
14 97 152.4538
14 98 276.9613
14 99 54.4273
14 100 315.5607
14 101 490.9668
14 102 147.7022
14 103 147.9444
14 104 383.5841
14 105 207.206
14 106 171.0345
14 107 362.4202
14 108 376.0935
14 109 113.3473
14 110 320.1102
14 111 382.1846
14 112 180.152
14 113 383.6027
14 114 446.5366
14 115 47.0098
14 116 364.6527
14 117 247.2711
14 118 215.9968
14 119 302.7838
14 120 464.7495
14 121 394.7085
14 122 320.5423
14 123 325.4634
14 124 548.1354
14 125 404.7903
14 126 188.7477
14 127 361.4754
14 128 307.301
14 129 273.6665
15 16 243.7844
15 17 222.1889
15 18 311.0481
15 19 260.2787
15 20 284.3647
15 21 348.5734
15 22 374.8914
15 23 372.2987
15 24 420.6961
15 25 273.8246
15 26 288.1393
15 27 152.2585
15 28 390.9257
15 29 230.2247
15 30 263.2211
15 31 478.1417
15 32 299.9094
15 33 235.6843
15 34 272.1765
15 35 493.0333
15 36 348.5831
15 37 416.12
15 38 91.9501
15 39 369.4982
15 40 77.11
15 41 391.2296
15 42 282.4633
15 43 374.4303
15 44 40.0504
15 45 235.1552
15 46 368.1324
15 47 412.7651
15 48 471.3105
15 49 163.0624
15 50 433.8235
15 51 615.1833
15 52 450.3485
15 53 256.6058
15 54 443.168
15 55 592.9813
15 56 625.0548
15 57 465.8664
15 58 254.8231
15 59 446.5615
15 60 144.3411
15 61 72.6915
15 62 333.3226
15 63 274.3017
15 64 563.134
15 65 341.8458
15 66 445.6529
15 67 366.2705
15 68 296.4552
15 69 290.3522
15 70 104.3367
15 71 530.5369
15 72 551.5771
15 73 591.2122
15 74 595.0832
15 75 89.8815
15 76 487.0339
15 77 346.8603
15 78 389.5666
15 79 228.6909
15 80 471.2485
15 81 640.3011
15 82 175.3546
15 83 495.1682
15 84 304.0795
15 85 352.1654
15 86 470.1346
15 87 312.5505
15 88 384.9709
15 89 283.6699
15 90 604.0016
15 91 487.8813
15 92 317.668
15 93 424.3518
15 94 390.1119
15 95 435.9067
15 96 290.9996
15 97 392.7475
15 98 584.5555
15 99 314.5718
15 100 672.0687
15 101 576.2211
15 102 506.7701
15 103 246.9168
15 104 60.0929
15 105 407.1182
15 106 250.9509
15 107 218.3625
15 108 124.1167
15 109 373.5869
15 110 671.5687
15 111 80.8531
15 112 469.3587
15 113 205.6366
15 114 132.0274
15 115 361.9511
15 116 107.4725
15 117 239.591
15 118 537.8266
15 119 462.8153
15 120 306.8208
15 121 429.651
15 122 672.9913
15 123 211.9546
15 124 283.4359
15 125 244.8734
15 126 215.0858
15 127 31.7661
15 128 179.2896
15 129 138.162
16 17 219.7575
16 18 85.8277
16 19 173.7431
16 20 259.4793
16 21 273.5402
16 22 305.8649
16 23 130.3313
16 24 266.9035
16 25 263.5016
16 26 57.6798
16 27 364.1905
16 28 154.275
16 29 327.2076
16 30 21.7158
16 31 291.5357
16 32 272.8462
16 33 32.4351
16 34 124.059
16 35 297.581
16 36 268.1765
16 37 185.0047
16 38 187.0126
16 39 281.8114
16 40 177.3065
16 41 245.5687
16 42 121.2254
16 43 248.6254
16 44 248.2662
16 45 175.1098
16 46 282.2822
16 47 267.9886
16 48 273.6331
16 49 146.6892
16 50 285.8669
16 51 373.2015
16 52 267.2234
16 53 76.0247
16 54 329.7166
16 55 349.2947
16 56 381.3527
16 57 266.9009
16 58 354.6438
16 59 298.1414
16 60 281.8007
16 61 282.74
16 62 211.0238
16 63 352.5174
16 64 319.35
16 65 501.0195
16 66 394.9596
16 67 221.479
16 68 371.909
16 69 223.6684
16 70 175.411
16 71 325.7024
16 72 314.544
16 73 351.4994
16 74 354.6986
16 75 261.7947
16 76 254.2893
16 77 418.9279
16 78 146.542
16 79 159.3091
16 80 228.5014
16 81 398.9835
16 82 287.6801
16 83 299.8102
16 84 452.0582
16 85 409.6299
16 86 226.4587
16 87 355.9917
16 88 174.0312
16 89 423.5399
16 90 401.2637
16 91 259.1932
16 92 225.6806
16 93 207.6484
16 94 146.3399
16 95 383.7728
16 96 248.9744
16 97 223.103
16 98 349.6834
16 99 72.2272
16 100 438.0319
16 101 457.5633
16 102 267.2067
16 103 114.3064
16 104 262.3625
16 105 203.6658
16 106 143.9513
16 107 248.9312
16 108 285.6481
16 109 187.6675
16 110 443.1429
16 111 259.7327
16 112 279.6585
16 113 266.9168
16 114 323.6501
16 115 118.2463
16 116 241.6197
16 117 145.4247
16 118 330.8254
16 119 288.7883
16 120 356.658
16 121 334.7579
16 122 443.5772
16 123 268.4096
16 124 427.9617
16 125 292.3846
16 126 135.6288
16 127 242.2028
16 128 239.9492
16 129 151.0034
17 18 304.0695
17 19 76.6154
17 20 62.9204
17 21 128.4123
17 22 152.9295
17 23 325.0913
17 24 483.9536
17 25 423.6094
17 26 276.2445
17 27 237.7883
17 28 357.553
17 29 121.9525
17 30 238.9149
17 31 511.0825
17 32 78.9868
17 33 241.4142
17 34 132.6432
17 35 516.1216
17 36 129.6511
17 37 298.8792
17 38 134.3678
17 39 150.6948
17 40 160.6522
17 41 194.9801
17 42 332.0344
17 43 169.9839
17 44 256.9707
17 45 54.1312
17 46 148.9851
17 47 483.2917
17 48 300.6046
17 49 89.3521
17 50 232.2213
17 51 504.3708
17 52 270.0581
17 53 162.3766
17 54 226.348
17 55 508.5342
17 56 538.1779
17 57 297.2178
17 58 145.2404
17 59 243.6898
17 60 350.6697
17 61 195.4672
17 62 417.0473
17 63 469.1663
17 64 476.4372
17 65 302.7147
17 66 225.8329
17 67 435.0267
17 68 491.6666
17 69 407.6694
17 70 126.2216
17 71 359.5523
17 72 427.841
17 73 472.3004
17 74 478.3954
17 75 301.8135
17 76 454.8377
17 77 199.2612
17 78 312.4318
17 79 66.1799
17 80 407.2633
17 81 572.5869
17 82 109.3006
17 83 518.3364
17 84 252.3938
17 85 542.8536
17 86 387.4894
17 87 494.4508
17 88 392.1369
17 89 222.9923
17 90 424.7
17 91 353.676
17 92 108.1907
17 93 422.73
17 94 324.9934
17 95 215.5909
17 96 423.928
17 97 441.6321
17 98 452.3167
17 99 276.3337
17 100 628.0274
17 101 356.3135
17 102 454.5672
17 103 311.3231
17 104 184.9699
17 105 254.4434
17 106 334.7098
17 107 34.2542
17 108 337.1613
17 109 407.2252
17 110 640.7298
17 111 163.9616
17 112 499.067
17 113 62.6805
17 114 192.6976
17 115 304.1382
17 116 126.6927
17 117 86.0406
17 118 545.8998
17 119 273.8038
17 120 136.9658
17 121 209.2718
17 122 639.9755
17 123 389.9433
17 124 229.3323
17 125 74.3336
17 126 308.4204
17 127 194.5256
17 128 353.6797
17 129 107.1045
18 19 251.3668
18 20 339.4801
18 21 343.5738
18 22 374.9544
18 23 73.961
18 24 192.4404
18 25 248.4051
18 26 28.1521
18 27 442.7711
18 28 81.3081
18 29 413.034
18 30 65.3251
18 31 207.33
18 32 351.7857
18 33 77.2561
18 34 194.4572
18 35 212.1682
18 36 337.3715
18 37 178.9901
18 38 267.365
18 39 348.0579
18 40 253.3405
18 41 295.8801
18 42 78.5586
18 43 306.3344
18 44 307.098
18 45 256.8396
18 46 348.9705
18 47 196.6589
18 48 291.2023
18 49 232.4004
18 50 330.8837
18 51 329.1178
18 52 295.5291
18 53 148.6524
18 54 384.5347
18 55 291.4443
18 56 323.1795
18 57 284.2007
18 58 440.4433
18 59 341.8113
18 60 314.9855
18 61 359.1206
18 62 157.6813
18 63 355.2269
18 64 264.6218
18 65 586.3448
18 66 463.4222
18 67 155.4441
18 68 371.3508
18 69 194.0229
18 70 256.8842
18 71 333.0191
18 72 284.9322
18 73 314.4528
18 74 315.8714
18 75 308.7787
18 76 176.1865
18 77 503.3055
18 78 115.0748
18 79 241.4161
18 80 167.7123
18 81 331.2655
18 82 373.0285
18 83 214.3903
18 84 537.5768
18 85 398.9157
18 86 178.9342
18 87 345.9472
18 88 88.3212
18 89 509.1611
18 90 405.5318
18 91 247.2501
18 92 296.0264
18 93 122.2251
18 94 102.5437
18 95 452.41
18 96 223.9823
18 97 146.4491
18 98 322.1909
18 99 44.5441
18 100 361.3476
18 101 503.3816
18 102 197.128
18 103 99.6606
18 104 338.6369
18 105 225.8294
18 106 125.245
18 107 334.0881
18 108 325.3207
18 109 108.0166
18 110 363.0116
18 111 338.8838
18 112 195.1523
18 113 352.6597
18 114 404.1794
18 115 78.746
18 116 324.0821
18 117 225.4541
18 118 245.1138
18 119 320.3443
18 120 440.5492
18 121 395.1253
18 122 363.9516
18 123 277.6474
18 124 513.4802
18 125 377.3711
18 126 139.3905
18 127 315.1458
18 128 257.9311
18 129 235.3487
19 20 88.8627
19 21 106.0975
19 22 138.3066
19 23 260.0149
19 24 440.0913
19 25 412.3183
19 26 225.095
19 27 306.5551
19 28 294.0241
19 29 197.9098
19 30 189.1097
19 31 457.7404
19 32 100.4524
19 33 201.6807
19 34 61.6194
19 35 460.0979
19 36 102.5776
19 37 222.9283
19 38 168.476
19 39 120.7721
19 40 186.7094
19 41 132.0702
19 42 293.994
19 43 114.2404
19 44 288.5798
19 45 27.6717
19 46 120.3245
19 47 441.6344
19 48 228.2018
19 49 98.484
19 50 173.8735
19 51 427.8153
19 52 200.1552
19 53 102.7884
19 54 187.4428
19 55 433.4026
19 56 462.6783
19 57 224.2592
19 58 219.7454
19 59 186.489
19 60 369.2358
19 61 251.8298
19 62 383.0176
19 63 475.7122
19 64 401.3342
19 65 378.1612
19 66 225.8369
19 67 395.2003
19 68 497.6088
19 69 385.5477
19 70 155.979
19 71 287.9263
19 72 351.2315
19 73 395.685
19 74 401.7857
19 75 326.8438
19 76 388.1055
19 77 261.1319
19 78 241.6147
19 79 31.8251
19 80 335.9555
19 81 498.6499
19 82 183.8325
19 83 462.2671
19 84 327.9342
19 85 544.7222
19 86 313.8503
19 87 493.4097
19 88 336.9928
19 89 298.611
19 90 356.173
19 91 277.1399
19 92 62.431
19 93 363.8728
19 94 256.0023
19 95 214.6525
19 96 406.296
19 97 395.5044
19 98 375.9647
19 99 217.2253
19 100 556.615
19 101 322.3065
19 102 384.2068
19 103 280.4891
19 104 237.2912
19 105 178.3542
19 106 307.5766
19 107 110.4552
19 108 360.6535
19 109 358.5507
19 110 571.1932
19 111 219.9484
19 112 445.2766
19 113 139.2801
19 114 260.739
19 115 237.7833
19 116 184.3716
19 117 30.5316
19 118 485.4937
19 119 207.7192
19 120 197.4389
19 121 180.6787
19 122 570.1002
19 123 392.2884
19 124 305.1917
19 125 145.676
19 126 287.7205
19 127 238.1385
19 128 357.2049
19 129 123.6989
20 21 74.5033
20 22 93.1512
20 23 348.255
20 24 526.3792
20 25 481.2865
20 26 312.7641
20 27 283.451
20 28 382.5167
20 29 139.142
20 30 276.2063
20 31 546.2848
20 32 16.2469
20 33 285.268
20 34 149.8096
20 35 548.9032
20 36 78.2643
20 37 299.9658
20 38 197.2824
20 39 97.9071
20 40 223.4548
20 41 162.5938
20 42 377.5792
20 43 133.0596
20 44 319.6807
20 45 85.0009
20 46 95.7037
20 47 527.1707
20 48 276.5982
20 49 147.4976
20 50 192.5803
20 51 497.896
20 52 242.5035
20 53 191.2966
20 54 173.1537
20 55 511.1612
20 56 539.1206
20 57 274.523
20 58 153.0882
20 59 202.4051
20 60 413.4882
20 61 252.4888
20 62 465.2141
20 63 531.0082
20 64 479.3658
20 65 309.5597
20 66 162.9554
20 67 479.9297
20 68 553.4553
20 69 461.4048
20 70 189.037
20 71 332.5191
20 72 419.0771
20 73 463.8062
20 74 470.5441
20 75 364.7293
20 76 475.43
20 77 175.7298
20 78 327.1952
20 79 100.9248
20 80 420.475
20 81 578.8567
20 82 150.2509
20 83 551.0757
20 84 260.7522
20 85 604.0474
20 86 395.603
20 87 554.9879
20 88 425.6484
20 89 232.5876
20 90 391.3212
20 91 344.0605
20 92 76.6521
20 93 452.7338
20 94 342.7174
20 95 152.6756
20 96 479.4687
20 97 482.3962
20 98 439.275
20 99 306.0622
20 100 640.2213
20 101 298.1733
20 102 469.3475
20 103 360.5926
20 104 244.013
20 105 243.3965
20 106 385.8984
20 107 72.0773
20 108 400.0814
20 109 446.0514
20 110 656.4736
20 111 221.9104
20 112 533.8691
20 113 98.4959
20 114 240.5558
20 115 325.7398
20 116 185.0119
20 117 114.2966
20 118 574.2346
20 119 240.6167
20 120 112.9634
20 121 151.9398
20 122 655.1152
20 123 450.9056
20 124 240.1882
20 125 80.4171
20 126 362.1783
20 127 255.9695
20 128 414.7467
20 129 167.9192
21 22 32.518
21 23 336.2549
21 24 535.5946
21 25 518.4032
21 26 319.5355
21 27 357.8742
21 28 371.4538
21 29 210.9089
21 30 285.9749
21 31 544.7611
21 32 65.6254
21 33 303.5256
21 34 150.2701
21 35 544.0352
21 36 7.7075
21 37 264.5297
21 38 258.0233
21 39 23.4039
21 40 281.2212
21 41 101.2802
21 42 394.7657
21 43 70.3009
21 44 381.3715
21 45 121.1345
21 46 21.2336
21 47 538.5932
21 48 216.6829
21 49 196.4599
21 50 122.6988
21 51 449.1426
21 52 180.6962
21 53 198.1849
21 54 99.0364
21 55 471.2833
21 56 497.09
21 57 215.8742
21 58 221.2075
21 59 131.1331
21 60 469.2275
21 61 323.4729
21 62 484.5229
21 63 579.9847
21 64 440.3541
21 65 372.3931
21 66 121.4501
21 67 493.7464
21 68 602.0656
21 69 490.5842
21 70 247.6805
21 71 268.6273
21 72 369.4897
21 73 413.6605
21 74 420.8983
21 75 423.5948
21 76 456.4399
21 77 221.8031
21 78 306.0136
21 79 133.8844
21 80 394.1346
21 81 541.8267
21 82 224.7114
21 83 546.1159
21 84 325.4547
21 85 650.0232
21 86 364.2003
21 87 599.0419
21 88 424.3231
21 89 298.6179
21 90 322.2681
21 91 295.5423
21 92 47.9212
21 93 446.0791
21 94 324.3496
21 95 110.2521
21 96 511.9549
21 97 489.9197
21 98 385.325
21 99 304.2948
21 100 608.8885
21 101 228.0675
21 102 443.6204
21 103 384.1292
21 104 313.3785
21 105 198.1201
21 106 411.9611
21 107 145.5629
21 108 458.3777
21 109 451.5526
21 110 628.9704
21 111 292.1893
21 112 531.9981
21 113 172.9147
21 114 314.6882
21 115 312.8296
21 116 254.9417
21 117 136.5339
21 118 563.1131
21 119 174.1019
21 120 166.2369
21 121 81.1256
21 122 626.9358
21 123 497.2129
21 124 306.6285
21 125 152.7648
21 126 393.3653
21 127 322.0882
21 128 461.784
21 129 220.3755
22 23 365.2057
22 24 567.1754
22 25 550.605
22 26 351.2538
22 27 374.0716
22 28 400.4151
22 29 220.3538
22 30 318.0257
22 31 574.9319
22 32 80.0288
22 33 335.9665
22 34 182.3349
22 35 573.6449
22 36 37.7615
22 37 287.7725
22 38 285.4299
22 39 31.0027
22 40 309.6443
22 41 116.4595
22 42 427.0837
22 43 87.4874
22 44 408.7651
22 45 151.9737
22 46 28.994
22 47 570.3817
22 48 228.1608
22 49 226.4271
22 50 127.138
22 51 464.9815
22 52 191.5932
22 53 230.352
22 54 85.7774
22 55 491.1514
22 56 515.9128
22 57 228.3042
22 58 226.7337
22 59 132.8242
22 60 498.5953
22 61 345.6104
22 62 516.8764
22 63 610.8823
22 64 460.7395
22 65 371.5426
22 66 89.1051
22 67 525.7717
22 68 633.0393
22 69 523.0863
22 70 275.7082
22 71 275.892
22 72 385.4282
22 73 428.9752
22 74 436.4351
22 75 452.0157
22 76 483.2622
22 77 213.7258
22 78 333.1117
22 79 165.3221
22 80 419.2222
22 81 562.5524
22 82 241.1573
22 83 575.7054
22 84 326.5044
22 85 681.4198
22 86 387.878
22 87 630.6558
22 88 454.78
22 89 301.0625
22 90 323.419
22 91 312.7763
22 92 80.187
22 93 475.6013
22 94 351.9963
22 95 77.9336
22 96 544.3832
22 97 521.3801
22 98 398.6603
22 99 335.1032
22 100 631.5116
22 101 205.0519
22 102 468.64
22 103 416.6369
22 104 336.7953
22 105 218.5869
22 106 444.479
22 107 165.0807
22 108 487.0195
22 109 482.8484
22 110 652.8213
22 111 314.9049
22 112 562.136
22 113 190.0559
22 114 332.2715
22 115 341.7371
22 116 277.8836
22 117 168.8034
22 118 591.4627
22 119 180.7392
22 120 164.2182
22 121 59.8275
22 122 650.5734
22 123 528.4574
22 124 309.3162
22 125 164.3822
22 126 425.7905
22 127 347.4542
22 128 492.8851
22 129 249.8211
23 24 225.0107
23 25 319.0591
23 26 86.9918
23 27 493.9718
23 28 35.2122
23 29 442.4353
23 30 109.5886
23 31 212.9451
23 32 358.0657
23 33 137.732
23 34 198.5184
23 35 209.157
23 36 329.2067
23 37 119.5879
23 38 316.6606
23 39 335.7241
23 40 307.6246
23 41 269.2361
23 42 149.189
23 43 286.4237
23 44 372.8028
23 45 272.8018
23 46 337.1418
23 47 233.7451
23 48 238.6262
23 49 268.424
23 50 297.4925
23 51 255.613
23 52 250.3368
23 53 162.8033
23 54 358.1941
23 55 221.9424
23 56 253.9835
23 57 231.7974
23 58 468.3295
23 59 306.7418
23 60 387.8266
23 61 413.038
23 62 215.6485
23 63 428.1965
23 64 193.5603
23 65 621.0179
23 66 450.3927
23 67 202.694
23 68 443.7724
23 69 261.7571
23 70 304.5786
23 71 272.6152
23 72 211.6765
23 73 240.4939
23 74 241.927
23 75 378.7296
23 76 129.968
23 77 520.6057
23 78 48.9574
23 79 259.0859
23 80 99.004
23 81 268.7193
23 82 409.1583
23 83 211.1572
23 84 571.1521
23 85 469.0376
23 86 105.2379
23 87 416.654
23 88 99.5963
23 89 542.0182
23 90 342.0033
23 91 180.0715
23 92 291.3864
23 93 111.3037
23 94 30.7671
23 95 439.8625
23 96 292.3786
23 97 179.7654
23 98 249.0486
23 99 58.1384
23 100 309.6793
23 101 465.5848
23 102 137.2
23 103 173.4756
23 104 392.6773
23 105 181.1275
23 106 198.0373
23 107 357.9307
23 108 397.1146
23 109 141.2318
23 110 317.8931
23 111 389.5453
23 112 200.0855
23 113 380.75
23 114 452.6475
23 115 23.4733
23 116 369.5274
23 117 240.0458
23 118 227.2722
23 119 276.3677
23 120 456.9068
23 121 374.253
23 122 317.7219
23 123 351.4674
23 124 547.2116
23 125 399.3765
23 126 213.3354
23 127 372.2874
23 128 331.8352
23 129 277.462
24 25 205.7652
24 26 216.1438
24 27 570.7924
24 28 196.7505
24 29 580.7267
24 30 251.065
24 31 79.0373
24 32 539.6992
24 33 242.5711
24 34 385.7453
24 35 103.0448
24 36 529.5198
24 37 343.6466
24 38 413.3397
24 39 540.4823
24 40 390.2767
24 41 486.0215
24 42 153.402
24 43 498.1653
24 44 399.3182
24 45 441.8483
24 46 541.3776
24 47 16.0235
24 48 463.2936
24 49 401.8613
24 50 518.5136
24 51 411.6754
24 52 475.0978
24 53 338.6574
24 54 575.2046
24 55 347.1269
24 56 371.3837
24 57 456.5254
24 58 609.0858
24 59 528.6314
24 60 353.0352
24 61 485.9782
24 62 89.2736
24 63 318.3513
24 64 334.9373
24 65 741.7033
24 66 655.7876
24 67 54.4921
24 68 323.6715
24 69 149.9935
24 70 407.0023
24 71 493.098
24 72 402.2224
24 73 413.7992
24 74 411.5162
24 75 376.3851
24 76 199.6793
24 77 681.4538
24 78 272.9399
24 79 425.9823
24 80 255.6219
24 81 346.5524
24 82 533.4497
24 83 104.2362
24 84 695.8666
24 85 322.9615
24 86 290.5013
24 87 282.2376
24 88 125.8368
24 89 669.2883
24 90 557.7445
24 91 394.9977
24 92 487.8695
24 93 132.3806
24 94 252.297
24 95 644.7539
24 96 170.7767
24 97 46.4239
24 98 437.5367
24 99 234.4287
24 100 330.7691
24 101 689.0975
24 102 244.123
24 103 181.6791
24 104 466.9383
24 105 405.4723
24 106 170.3697
24 107 510.4714
24 108 374.5057
24 109 85.9744
24 110 311.0853
24 111 475.2915
24 112 79.2787
24 113 524.0746
24 114 540.8617
24 115 245.2364
24 116 472.2962
24 117 412.2832
24 118 154.6925
24 119 501.0107
24 120 620.603
24 121 587.0678
24 122 315.2895
24 123 276.7208
24 124 672.2019
24 125 554.0377
24 126 206.1029
24 127 437.3393
24 128 281.9301
24 129 396.7131
25 26 250.631
25 27 423.4749
25 28 311.0772
25 29 484.8341
25 30 263.334
25 31 283.2332
25 32 497.1652
25 33 231.3123
25 34 379.255
25 35 305.8998
25 36 514.6126
25 37 426.0506
25 38 308.7282
25 39 531.6031
25 40 279.7202
25 41 507.627
25 42 170.1909
25 43 507.2691
25 44 240.3355
25 45 401.028
25 46 531.4967
25 47 191.4746
25 48 531.6629
25 49 334.5362
25 50 548.8322
25 51 563.9201
25 52 529.1836
25 53 334.465
25 54 588.4212
25 55 512.2757
25 56 541.3304
25 57 524.7245
25 58 512.4316
25 59 561.2641
25 60 162.1675
25 61 346.3977
25 62 128.4102
25 63 117.0579
25 64 491.5824
25 65 615.5275
25 66 637.2076
25 67 164.9319
25 68 128.0357
25 69 62.7484
25 70 309.2624
25 71 578.3981
25 72 530.0576
25 73 555.0974
25 74 555.291
25 75 201.5725
25 76 368.1669
25 77 599.0514
25 78 363.3723
25 79 386.3838
25 80 396.5477
25 81 530.172
25 82 430.4043
25 83 307.424
25 84 576.3562
25 85 150.5465
25 86 418.7855
25 87 97.6258
25 88 256.7311
25 89 554.1634
25 90 652.2635
25 91 495.6237
25 92 472.9168
25 93 289.4902
25 94 349.3414
25 95 626.11
25 96 35.2174
25 97 206.0941
25 98 567.4871
25 99 287.0664
25 100 528.7894
25 101 719.2981
25 102 406.6806
25 103 154.1751
25 104 331.5708
25 105 462.716
25 106 124.8782
25 107 438.8531
25 108 187.2765
25 109 216.3208
25 110 513.2309
25 111 347.8313
25 112 280.5494
25 113 440.8321
25 114 405.6904
25 115 327.1052
25 116 359.929
25 117 381.8728
25 118 357.9219
25 119 551.6183
25 120 546.9873
25 121 589.1284
25 122 516.9243
25 123 76.9636
25 124 554.7758
25 125 478.2628
25 126 128.458
25 127 300.19
25 128 97.5582
25 129 317.4254
26 27 416.8395
26 28 102.854
26 29 384.8831
26 30 37.3362
26 31 234.8996
26 32 325.3618
26 33 52.4976
26 34 169.6039
26 35 240.1904
26 36 313.5461
26 37 176.0405
26 38 240.7264
26 39 325.0787
26 40 227.8102
26 41 277.1519
26 42 86.0617
26 43 285.5704
26 44 286.5839
26 45 229.5924
26 46 325.8711
26 47 219.1425
26 48 282.3137
26 49 204.2978
26 50 313.9199
26 51 341.4808
26 52 283.3349
26 53 122.7918
26 54 364.9422
26 55 308.6825
26 56 340.6713
26 57 275.3278
26 58 412.2923
26 59 325.3096
26 60 302.1854
26 61 333.7388
26 62 172.6364
26 63 352.4428
26 64 280.543
26 65 558.3856
26 66 440.0632
26 67 175.4906
26 68 369.7441
26 69 200.5911
26 70 229.9309
26 71 327.7744
26 72 291.8239
26 73 324.2056
26 74 326.2702
26 75 291.7503
26 76 200.9351
26 77 475.5038
26 78 119.2743
26 79 214.0592
26 80 185.1855
26 81 352.3535
26 82 345.0507
26 83 242.4153
26 84 509.5506
26 85 400.8392
26 86 191.2595
26 87 347.342
26 88 116.4359
26 89 481.0985
26 90 401.7229
26 91 247.5769
26 92 271.7593
26 93 150.1502
26 94 111.2924
26 95 428.9839
26 96 229.3472
26 97 170.8203
26 98 328.6153
26 99 37.2938
26 100 385.8886
26 101 486.8306
26 102 218.6377
26 103 97.0267
26 104 313.2515
26 105 214.686
26 106 125.7557
26 107 306.0706
26 108 310.6058
26 109 133.457
26 110 388.8767
26 111 312.6836
26 112 222.8308
26 113 324.5167
26 114 377.6439
26 115 84.0611
26 116 296.9316
26 117 198.5423
26 118 273.1955
26 119 307.3555
26 120 412.8661
26 121 373.9553
26 122 389.6224
26 123 272.0766
26 124 485.4534
26 125 349.3993
26 126 132.5589
26 127 290.6482
26 128 249.3219
26 129 207.6196
27 28 518.1588
27 29 163.4086
27 30 385.6188
27 31 624.5864
27 32 294.4712
27 33 365.5236
27 34 345.0502
27 35 637.869
27 36 361.1126
27 37 510.0455
27 38 177.3112
