666 221445.0
11 491 136.5854
11 492 135.8588
11 493 131.0474
11 494 133.0884
11 495 132.7217
11 496 132.6872
11 497 131.7796
11 498 132.419
11 499 131.6842
11 500 131.2467
11 501 132.0302
11 502 137.7674
11 503 138.3056
11 504 138.6701
11 505 144.8227
11 506 143.572
11 507 146.6258
11 508 149.8294
11 509 156.4363
11 510 152.9447
11 511 149.1818
11 512 148.0238
11 513 144.6033
11 514 144.6797
11 515 144.3435
11 516 140.6353
11 517 140.308
11 518 138.9743
11 519 141.757
11 520 145.0326
11 521 147.1778
11 522 143.2115
11 523 145.0398
11 524 147.7956
11 525 149.2837
11 526 153.7747
11 527 155.0689
11 528 158.0925
11 529 161.694
11 530 164.9969
11 531 169.0142
11 532 170.4497
11 533 169.3502
11 534 167.8022
11 535 163.5737
11 536 165.5559
11 537 165.6885
11 538 164.6657
11 539 174.4262
11 540 173.8485
11 541 170.2109
11 542 172.566
11 543 177.2555
11 544 180.1961
11 545 182.2018
11 546 185.8674
11 547 170.2006
11 548 177.1466
11 549 183.6092
11 550 171.3067
11 551 177.2519
11 552 181.9683
11 553 174.6402
11 554 177.48
11 555 180.0891
11 556 179.0554
11 557 178.9797
11 558 181.2017
11 559 181.9554
11 560 186.1203
11 561 187.6487
11 562 189.1088
11 563 193.6139
11 564 194.7799
11 565 196.7959
11 566 200.0073
11 567 200.6681
11 568 203.0909
11 569 205.8283
11 570 206.6311
11 571 206.1679
11 572 204.1643
11 573 199.5524
11 574 201.4542
11 575 203.2063
11 576 205.7471
11 577 200.2333
11 578 203.0786
11 579 207.7121
11 580 210.7139
11 581 211.6864
11 582 214.6969
11 583 216.72
11 584 219.65
11 585 228.0021
11 586 217.3784
11 587 212.1375
11 588 215.4995
11 589 219.2121
11 590 222.5983
11 591 225.9618
11 592 230.6775
11 593 235.3784
11 594 225.4034
11 595 222.9308
11 596 221.7073
11 597 219.5762
11 598 211.3292
11 599 217.2864
11 600 217.9787
11 601 187.4562
11 602 198.7795
11 603 204.0731
11 604 200.1184
11 605 202.5371
11 606 199.32
11 607 210.2614
11 608 215.7171
11 609 210.1571
11 610 214.2068
11 611 217.1058
11 612 208.8711
11 613 215.4576
11 614 207.4565
11 615 212.1072
11 616 211.1983
11 617 216.3698
11 618 218.0322
11 619 220.8935
11 620 220.4099
11 621 221.6893
11 622 224.3536
11 623 235.8154
11 624 234.942
11 625 235.5074
11 626 234.6937
11 627 231.8299
11 628 231.549
11 629 230.7457
11 630 230.6583
11 631 227.662
11 632 225.1539
11 633 226.0602
11 634 223.847
11 635 242.8104
11 636 242.2681
11 637 254.0483
11 638 250.5371
11 639 235.4768
11 640 228.1135
11 641 250.3675
11 642 257.2441
11 643 261.5719
11 644 261.9123
11 645 261.5715
11 646 252.7916
11 647 241.9086
11 648 284.1112
11 649 285.2556
11 650 286.4576
11 651 284.8608
11 652 113.5379
11 653 105.349
11 654 282.9009
11 655 272.5658
11 656 262.5537
11 657 267.1956
11 658 263.5743
11 659 73.5605
11 660 84.9928
11 661 81.4112
11 662 93.7767
11 663 90.9141
11 664 86.8562
11 665 175.7703
12 13 4.2398
12 14 6.195
12 15 8.6636
12 16 15.9015
12 17 27.0895
12 18 43.153
12 19 38.211
12 20 42.3708
12 21 43.4141
12 22 40.0297
12 23 39.4145
12 24 32.4326
12 25 34.3448
12 26 26.0824
12 27 28.4212
12 28 29.5771
12 29 13.1945
12 30 13.9517
12 31 16.4915
12 32 15.7635
12 33 19.8247
12 34 20.4159
12 35 21.2067
12 36 8.3282
12 37 8.3596
12 38 12.1013
12 39 13.627
12 40 17.5562
12 41 3.982
12 42 3.2233
12 43 6.675
12 44 11.1267
12 45 8.2746
12 46 6.0008
12 47 5.6478
12 48 5.3339
12 49 13.3673
12 50 17.9521
12 51 18.4509
12 52 30.7345
12 53 30.06
12 54 27.6218
12 55 28.0383
12 56 30.1652
12 57 33.213
12 58 31.2673
12 59 30.826
12 60 29.6642
12 61 33.6962
12 62 31.4752
12 63 29.0355
12 64 24.9623
12 65 27.563
12 66 31.0539
12 67 31.5597
12 68 30.3753
12 69 32.0602
12 70 34.1716
12 71 34.8101
12 72 20.5289
12 73 21.1529
12 74 23.6772
12 75 25.5385
12 76 26.037
12 77 26.9148
12 78 28.3496
12 79 34.2528
12 80 36.2537
12 81 37.5516
12 82 33.0971
12 83 47.3116
12 84 44.9211
12 85 42.5303
12 86 35.4327
12 87 33.9134
12 88 33.1422
12 89 37.4416
12 90 39.3722
12 91 40.2261
12 92 45.5013
12 93 43.5299
12 94 44.7981
12 95 45.4908
12 96 47.2429
12 97 51.4604
12 98 55.4636
12 99 57.2124
12 100 60.151
12 101 60.7206
12 102 62.9709
12 103 64.2355
12 104 67.3824
12 105 77.1669
12 106 80.1302
12 107 96.8697
12 108 97.2661
12 109 83.5796
12 110 84.2849
12 111 81.2461
12 112 80.5257
12 113 78.2591
12 114 76.1462
12 115 76.6759
12 116 71.2883
12 117 71.942
12 118 78.6301
12 119 77.1903
12 120 74.9417
12 121 74.364
12 122 75.1615
12 123 73.0648
12 124 72.345
12 125 68.3419
12 126 63.1482
12 127 66.9257
12 128 66.844
12 129 69.3412
12 130 68.1264
12 131 65.8188
12 132 62.1882
12 133 60.7969
12 134 57.6055
12 135 54.3305
12 136 50.2879
12 137 54.1719
12 138 62.9189
12 139 65.8007
12 140 63.6495
12 141 72.2354
12 142 72.5723
12 143 73.3212
12 144 75.242
12 145 74.2028
12 146 79.201
12 147 82.5506
12 148 87.0587
12 149 85.8998
12 150 89.6068
12 151 90.1354
12 152 92.9753
12 153 99.9133
12 154 109.4599
12 155 112.0793
12 156 112.4115
12 157 111.1856
12 158 113.421
12 159 118.8231
12 160 115.0178
12 161 113.4746
12 162 108.6661
12 163 121.0871
12 164 122.65
12 165 126.4441
12 166 68.5143
12 167 68.4156
12 168 69.6813
12 169 71.3932
12 170 80.8376
12 171 77.6834
12 172 77.5022
12 173 74.1019
12 174 74.8189
12 175 78.1826
12 176 84.3551
12 177 86.2138
12 178 87.7803
12 179 88.5989
12 180 89.638
12 181 83.9232
12 182 86.6862
12 183 92.9883
12 184 97.6789
12 185 99.3272
12 186 90.4389
12 187 94.1283
12 188 95.9413
12 189 96.3665
12 190 98.9298
12 191 105.1482
12 192 98.4634
12 193 105.6994
12 194 105.7173
12 195 106.6022
12 196 112.6603
12 197 112.8967
12 198 118.0459
12 199 118.1581
12 200 119.5576
12 201 124.0029
12 202 131.1302
12 203 127.7565
12 204 128.2716
12 205 128.474
12 206 105.9373
12 207 109.9322
12 208 119.7761
12 209 121.032
12 210 122.3659
12 211 124.9212
12 212 125.9558
12 213 128.5029
12 214 129.9729
12 215 131.1753
12 216 94.468
12 217 104.7202
12 218 114.4687
12 219 116.5856
12 220 117.3286
12 221 124.8243
12 222 127.5095
12 223 127.8049
12 224 127.8507
12 225 131.8108
12 226 131.2913
12 227 129.8916
12 228 124.1623
12 229 139.5481
12 230 140.8862
12 231 139.9013
12 232 150.5703
12 233 142.7313
12 234 54.1578
12 235 70.3251
12 236 70.9067
12 237 73.8972
12 238 73.3913
12 239 75.3023
12 240 76.078
12 241 74.9993
12 242 79.1098
12 243 79.1168
12 244 81.3687
12 245 78.7257
12 246 75.8854
12 247 74.8267
12 248 76.6504
12 249 71.0002
12 250 80.636
12 251 81.7204
12 252 80.5474
12 253 78.8978
12 254 80.49
12 255 84.4703
12 256 86.38
12 257 86.46
12 258 88.5053
12 259 80.4177
12 260 83.4909
12 261 83.7653
12 262 84.6773
12 263 75.0968
12 264 77.9594
12 265 77.9897
12 266 79.7325
12 267 79.5299
12 268 81.5914
12 269 83.449
12 270 84.3257
12 271 85.4975
12 272 86.8218
12 273 85.5286
12 274 84.8584
12 275 83.7324
12 276 82.5664
12 277 83.0123
12 278 83.838
12 279 84.8757
12 280 83.9077
12 281 84.2341
12 282 84.7536
12 283 86.1126
12 284 75.4407
12 285 78.0083
12 286 79.4687
12 287 76.509
12 288 77.2828
12 289 79.5244
12 290 78.239
12 291 77.3113
12 292 77.7144
12 293 78.5488
12 294 78.5335
12 295 78.6812
12 296 77.0686
12 297 76.0552
12 298 77.3121
12 299 78.3981
12 300 79.9046
12 301 75.1144
12 302 71.4166
12 303 71.4206
12 304 73.7355
12 305 74.4907
12 306 72.9695
12 307 61.3196
12 308 34.6641
12 309 34.6624
12 310 106.1441
12 311 99.6339
12 312 106.7228
12 313 104.2303
12 314 102.7954
12 315 105.1463
12 316 91.6575
12 317 86.093
12 318 86.0316
12 319 91.1244
12 320 91.8889
12 321 93.0035
12 322 95.76
12 323 98.5366
12 324 98.4095
12 325 90.258
12 326 90.2414
12 327 92.3642
12 328 88.2492
12 329 89.3745
12 330 89.9618
12 331 91.9202
12 332 86.9855
12 333 89.1106
12 334 91.0248
12 335 92.8992
12 336 85.5734
12 337 86.5676
12 338 86.119
12 339 86.0479
12 340 86.7496
12 341 86.6002
12 342 86.7197
12 343 86.7233
12 344 86.8718
12 345 88.863
12 346 90.526
12 347 91.153
12 348 91.7621
12 349 92.055
12 350 92.9844
12 351 86.0124
12 352 87.8842
12 353 87.8556
12 354 88.9986
12 355 90.4613
12 356 87.6516
12 357 88.4854
12 358 91.4628
12 359 90.6914
12 360 85.3637
12 361 85.6598
12 362 86.5484
12 363 86.6696
12 364 87.6342
12 365 90.5485
12 366 92.3406
12 367 93.5327
12 368 95.5476
12 369 94.5708
12 370 86.6455
12 371 88.3702
12 372 90.2496
12 373 91.4593
12 374 92.7118
12 375 87.8042
12 376 90.4345
12 377 90.38
12 378 91.5101
12 379 88.3294
12 380 91.5387
12 381 93.4444
12 382 94.5938
12 383 95.7781
12 384 96.4302
12 385 94.7073
12 386 94.4865
12 387 92.593
12 388 93.8688
12 389 94.0671
12 390 98.2299
12 391 97.7117
12 392 96.1889
12 393 98.8599
12 394 100.6121
12 395 102.7788
12 396 96.5352
12 397 98.463
12 398 99.0329
12 399 101.876
12 400 92.6584
12 401 93.7269
12 402 97.5915
12 403 95.7716
12 404 96.4146
12 405 100.5064
12 406 98.3577
12 407 100.6867
12 408 97.3963
12 409 99.3583
12 410 100.3811
12 411 102.6362
12 412 106.6446
12 413 103.3411
12 414 104.6191
12 415 105.2936
12 416 107.6224
12 417 93.5772
12 418 93.5175
12 419 94.833
12 420 95.5
12 421 97.4801
12 422 99.5362
12 423 97.3052
12 424 100.5061
12 425 98.7543
12 426 102.4247
12 427 103.6881
12 428 106.7803
12 429 106.5156
12 430 98.8722
12 431 101.8345
12 432 100.8063
12 433 102.8243
12 434 104.641
12 435 112.7552
12 436 115.071
12 437 121.3718
12 438 110.5673
12 439 104.886
12 440 104.1275
12 441 100.1404
12 442 104.9999
12 443 107.0523
12 444 103.4107
12 445 109.7552
12 446 109.7081
12 447 117.2021
12 448 123.894
12 449 128.8755
12 450 129.6855
12 451 118.6008
12 452 115.5692
12 453 113.9246
12 454 112.5542
12 455 118.7092
12 456 123.5832
12 457 127.2912
12 458 123.7355
12 459 123.5735
12 460 128.7788
12 461 136.1661
12 462 140.2052
12 463 144.7928
12 464 169.2693
12 465 152.9114
12 466 162.1975
12 467 172.1931
12 468 152.4525
12 469 155.8002
12 470 148.4262
12 471 145.7646
12 472 147.796
12 473 166.58
12 474 183.6395
12 475 185.8066
12 476 192.7238
12 477 209.5596
12 478 257.383
12 479 237.8147
12 480 230.2631
12 481 206.6612
12 482 216.362
12 483 214.3456
12 484 221.673
12 485 210.7902
12 486 107.8363
12 487 106.4442
12 488 111.8156
12 489 114.6374
12 490 116.3167
12 491 120.4612
12 492 119.5128
12 493 114.5878
12 494 116.5569
12 495 116.0058
12 496 115.8502
12 497 114.9536
12 498 115.397
12 499 114.7479
12 500 114.2551
12 501 114.9905
12 502 120.1199
12 503 120.3939
12 504 120.7631
12 505 126.5235
12 506 125.184
12 507 128.1414
12 508 131.5619
12 509 139.029
12 510 135.6379
12 511 131.8153
12 512 130.7245
12 513 127.0898
12 514 127.6114
12 515 127.3744
12 516 123.8989
12 517 123.776
12 518 122.5212
12 519 125.5236
12 520 128.7408
12 521 130.7344
12 522 126.6047
12 523 128.071
12 524 131.0716
12 525 132.296
12 526 136.9197
12 527 138.7774
12 528 141.6484
12 529 145.0331
12 530 148.6276
12 531 152.6
12 532 153.8817
12 533 152.7631
12 534 151.1047
12 535 146.8309
12 536 148.6106
12 537 148.5653
12 538 147.4722
12 539 157.803
12 540 157.0769
12 541 153.2207
12 542 155.6337
12 543 160.3554
12 544 163.2466
12 545 165.2863
12 546 168.7704
12 547 152.9624
12 548 159.8531
12 549 166.3404
12 550 153.745
12 551 159.6775
12 552 164.4732
12 553 156.8817
12 554 159.5805
12 555 162.2618
12 556 161.0366
12 557 160.8967
12 558 162.9565
12 559 165.1928
12 560 169.3878
12 561 170.6513
12 562 172.04
12 563 176.5803
12 564 177.3846
12 565 179.5577
12 566 182.8745
12 567 183.4151
12 568 186.0895
12 569 188.5491
12 570 189.3457
12 571 188.5299
12 572 186.5554
12 573 182.0193
12 574 183.4388
12 575 185.0884
12 576 187.5538
12 577 182.0868
12 578 184.7463
12 579 189.3379
12 580 192.1912
12 581 193.1549
12 582 196.1608
12 583 198.231
12 584 201.1392
12 585 209.5229
12 586 199.1076
12 587 194.0432
12 588 197.6321
12 589 201.1227
12 590 204.3005
12 591 208.0442
12 592 212.5703
12 593 217.23
12 594 207.7941
12 595 205.4716
12 596 204.2486
12 597 202.3249
12 598 194.4811
12 599 200.5038
12 600 201.3687
12 601 170.8936
12 602 182.7882
12 603 187.9772
12 604 183.7305
12 605 186.0974
12 606 182.5536
12 607 193.4612
12 608 199.1554
12 609 193.8384
12 610 198.0261
12 611 200.8839
12 612 192.826
12 613 199.5547
12 614 191.619
12 615 196.3973
12 616 195.5177
12 617 200.6389
12 618 202.509
12 619 205.6503
12 620 204.7269
12 621 205.8992
12 622 208.4265
12 623 220.4403
12 624 219.3358
12 625 219.8225
12 626 218.8352
12 627 215.9392
12 628 215.7352
12 629 214.8439
12 630 214.7183
12 631 211.6978
12 632 209.0649
12 633 209.905
12 634 207.3496
12 635 225.7173
12 636 224.3558
12 637 236.1779
12 638 232.3822
12 639 216.9927
12 640 208.6559
12 641 231.1184
12 642 237.9758
12 643 242.174
12 644 242.8598
12 645 242.7639
12 646 234.2168
12 647 223.0031
12 648 264.8966
12 649 266.132
12 650 267.4243
12 651 265.9779
12 652 115.5477
12 653 107.8314
12 654 264.7159
12 655 254.1005
12 656 244.5352
12 657 249.6365
12 658 246.5507
12 659 81.3767
12 660 88.5009
12 661 79.7779
12 662 92.7422
12 663 85.2429
12 664 76.5768
12 665 155.146
13 14 2.0809
13 15 4.456
13 16 12.0906
13 17 23.0848
13 18 46.8276
13 19 41.8652
13 20 46.396
13 21 47.4604
13 22 44.1785
13 23 43.5975
13 24 36.4263
13 25 38.5393
13 26 30.1569
13 27 32.616
13 28 33.8142
13 29 16.6847
13 30 17.7223
13 31 20.5609
13 32 19.9513
13 33 24.0626
13 34 24.6344
13 35 25.3252
13 36 12.3333
13 37 12.5252
13 38 16.3398
13 39 17.8012
13 40 21.4516
13 41 8.1985
13 42 6.7732
13 43 10.8327
13 44 14.726
13 45 5.3316
13 46 5.022
13 47 5.6908
13 48 6.8958
13 49 16.1945
13 50 20.3405
13 51 20.2792
13 52 34.9685
13 53 34.2326
13 54 31.7423
13 55 31.9766
13 56 34.204
13 57 37.2727
13 58 35.168
13 59 34.6811
13 60 33.4479
13 61 37.5266
13 62 35.1822
13 63 32.5348
13 64 28.341
13 65 30.7
13 66 34.2734
13 67 34.6531
13 68 33.3158
13 69 34.859
13 70 36.7186
13 71 36.8768
13 72 23.1894
13 73 23.383
13 74 25.2401
13 75 27.2706
13 76 27.1218
13 77 27.6035
13 78 28.5448
13 79 34.0689
13 80 35.9694
13 81 37.6073
13 82 33.8915
13 83 46.8492
13 84 44.6426
13 85 42.4629
13 86 36.0555
13 87 35.0845
13 88 34.6727
13 89 39.1001
13 90 40.9129
13 91 41.9894
13 92 48.3901
13 93 45.4713
13 94 46.7438
13 95 47.5255
13 96 48.7629
13 97 53.4414
13 98 57.3026
13 99 58.6851
13 100 61.6259
13 101 61.9849
13 102 63.9284
13 103 65.3648
13 104 68.8352
13 105 78.6803
13 106 81.7849
13 107 98.4605
13 108 98.3151
13 109 84.7225
13 110 85.1928
13 111 82.0521
13 112 81.4363
13 113 79.2562
13 114 77.3216
13 115 78.0881
13 116 72.4742
13 117 72.6794
13 118 79.1174
13 119 77.486
13 120 75.2354
13 121 74.4698
13 122 75.0832
13 123 72.9337
13 124 72.2087
13 125 68.8184
13 126 63.6204
13 127 67.0098
13 128 66.8106
13 129 68.7213
13 130 67.156
13 131 64.775
13 132 61.2179
13 133 60.1205
13 134 56.9135
13 135 53.853
13 136 50.7273
13 137 55.0082
13 138 60.4809
13 139 62.587
13 140 60.2702
13 141 68.8319
13 142 69.0955
13 143 69.8191
13 144 71.7298
13 145 70.6488
13 146 75.6302
13 147 78.9398
13 148 83.8484
13 149 82.287
13 150 85.9784
13 151 86.5577
13 152 89.4377
13 153 96.3656
13 154 105.9068
13 155 108.5186
13 156 108.8835
13 157 107.6514
13 158 110.012
13 159 115.4969
13 160 111.8093
13 161 110.3349
13 162 105.5561
13 163 117.8457
13 164 119.5484
13 165 123.2605
13 166 65.7367
13 167 65.8355
13 168 67.1314
13 169 68.897
13 170 77.9235
13 171 75.0016
13 172 74.9276
13 173 71.655
13 174 72.4076
13 175 75.7956
13 176 81.8704
13 177 83.6356
13 178 85.2185
13 179 85.9895
13 180 87.001
13 181 81.1374
13 182 83.8145
13 183 90.0811
13 184 94.7321
13 185 96.3437
13 186 87.7886
13 187 91.417
13 188 93.4375
13 189 93.7271
13 190 96.247
13 191 102.3537
13 192 95.9124
13 193 103.1886
13 194 103.207
13 195 103.9286
13 196 110.0866
13 197 110.1308
13 198 115.3249
13 199 115.386
13 200 116.7186
13 201 121.1555
13 202 128.1362
13 203 124.9486
13 204 125.5147
13 205 125.7253
13 206 103.5847
13 207 107.6528
13 208 117.2882
13 209 118.5602
13 210 119.9631
13 211 122.6361
13 212 123.5685
13 213 126.0139
13 214 127.5855
13 215 128.9622
13 216 92.7312
13 217 103.7974
13 218 112.4888
13 219 114.5468
13 220 115.4328
13 221 122.6908
13 222 125.359
13 223 125.6728
13 224 125.8218
13 225 129.7182
13 226 129.3286
13 227 127.9798
13 228 122.3842
13 229 137.1312
13 230 138.3224
13 231 137.1808
13 232 147.9365
13 233 139.7963
13 234 50.626
13 235 66.6896
13 236 67.1877
13 237 70.289
13 238 69.8135
13 239 71.7144
13 240 72.4664
13 241 71.3787
13 242 75.4591
13 243 75.4366
13 244 77.6342
13 245 74.9899
13 246 72.1841
13 247 71.0949
13 248 72.8703
13 249 67.2207
13 250 76.973
13 251 78.0341
13 252 76.7867
13 253 75.0837
13 254 76.7033
13 255 80.6866
13 256 82.5903
13 257 82.6703
13 258 84.7373
13 259 76.5804
13 260 79.66
13 261 79.9303
13 262 80.8501
13 263 71.1928
13 264 74.0629
13 265 74.1138
13 266 75.8558
13 267 75.6085
13 268 77.6888
13 269 79.5357
13 270 80.4534
13 271 81.6012
13 272 82.928
13 273 81.6136
13 274 80.9228
13 275 79.7929
13 276 78.6275
13 277 79.0616
13 278 79.8867
13 279 80.9235
13 280 79.9486
13 281 80.2632
13 282 80.7867
13 283 82.1289
13 284 71.4937
13 285 74.0614
13 286 75.5227
13 287 72.5419
13 288 73.3176
13 289 75.5626
13 290 74.2554
13 291 73.3078
13 292 73.7109
13 293 74.5483
13 294 74.528
13 295 74.6566
13 296 73.0229
13 297 72.0076
13 298 73.2552
13 299 74.3307
13 300 75.7969
13 301 70.9675
13 302 67.434
13 303 67.4202
13 304 69.7247
13 305 70.4601
13 306 68.9231
13 307 57.1072
13 308 30.508
13 309 31.8573
13 310 101.9895
13 311 95.484
13 312 102.6204
13 313 100.1643
13 314 98.7391
13 315 101.0966
13 316 87.5406
13 317 81.9999
13 318 81.9612
13 319 87.0526
13 320 87.8485
13 321 88.9961
13 322 91.716
13 323 94.4855
13 324 94.3827
13 325 86.234
13 326 86.2306
13 327 88.3549
13 328 84.2708
13 329 85.3931
13 330 85.9672
13 331 87.9315
13 332 83.0309
13 333 85.1474
13 334 87.0675
13 335 88.9406
13 336 81.6371
13 337 82.6331
13 338 82.1817
13 339 82.1001
13 340 82.8019
13 341 82.6503
13 342 82.7699
13 343 82.7729
13 344 82.9217
13 345 84.918
13 346 86.5942
13 347 87.2094
13 348 87.8211
13 349 88.1265
13 350 89.0478
13 351 82.1022
13 352 83.9585
13 353 83.9454
13 354 85.0852
13 355 86.5534
13 356 83.7454
13 357 84.5909
13 358 87.5608
13 359 86.8061
13 360 81.5146
13 361 81.8069
13 362 82.6905
13 363 82.7961
13 364 83.7634
13 365 86.681
13 366 88.4681
13 367 89.6479
13 368 91.6653
13 369 90.7079
13 370 82.8203
13 371 84.54
13 372 86.42
13 373 87.63
13 374 88.8801
13 375 83.996
13 376 86.6253
13 377 86.5885
13 378 87.7165
13 379 84.6365
13 380 87.7884
13 381 89.7153
13 382 90.8472
13 383 92.035
13 384 92.7033
13 385 91.0304
13 386 90.8286
13 387 88.9204
13 388 90.2538
13 389 90.095
13 390 94.2488
13 391 93.7476
13 392 92.236
13 393 94.9234
13 394 96.6666
13 395 98.8215
13 396 92.6024
13 397 94.5476
13 398 95.1202
13 399 97.9479
13 400 88.7494
13 401 89.8084
13 402 93.6864
13 403 91.8715
13 404 92.5336
13 405 96.6223
13 406 94.4922
13 407 96.8221
13 408 93.5534
13 409 95.5142
13 410 96.5502
13 411 98.7875
13 412 102.7866
13 413 99.5103
13 414 100.7901
13 415 101.4848
13 416 103.8163
13 417 89.7334
13 418 89.69
13 419 91.0003
13 420 91.7105
13 421 93.686
13 422 95.7229
13 423 93.534
13 424 96.7493
13 425 95.0064
13 426 98.6509
13 427 99.92
13 428 102.9918
13 429 102.7424
13 430 95.1625
13 431 98.101
13 432 97.1199
13 433 99.1471
13 434 101.0112
13 435 109.1131
13 436 110.9506
13 437 117.3038
13 438 106.5341
13 439 100.8465
13 440 100.122
13 441 96.1592
13 442 101.0261
13 443 103.0938
13 444 99.5108
13 445 105.8486
13 446 105.865
13 447 113.2304
13 448 119.921
13 449 124.9171
13 450 125.7565
13 451 114.685
13 452 111.6711
13 453 110.0514
13 454 108.7436
13 455 114.8556
13 456 119.7125
13 457 123.4537
13 458 119.9708
13 459 119.8303
13 460 125.0308
13 461 132.1863
13 462 136.2461
13 463 140.7334
13 464 165.225
13 465 148.9794
13 466 158.2718
13 467 168.2644
13 468 148.5808
13 469 152.0045
13 470 144.6567
13 471 142.0205
13 472 144.0653
13 473 162.7796
13 474 179.7529
13 475 181.9645
13 476 188.8418
13 477 205.6041
13 478 253.4383
13 479 233.9387
13 480 226.339
13 481 202.7997
13 482 212.5012
13 483 210.5017
13 484 217.8441
13 485 206.9912
13 486 104.0864
13 487 102.7487
13 488 108.0899
13 489 110.9298
13 490 112.5895
13 491 116.7293
13 492 115.8162
13 493 110.9065
13 494 112.8898
13 495 112.3712
13 496 112.238
13 497 111.3386
13 498 111.82
13 499 111.1537
13 500 110.6712
13 501 111.4167
13 502 116.6799
13 503 117.0172
13 504 117.3855
13 505 123.2518
13 506 121.9362
13 507 124.9229
13 508 128.2845
13 509 135.5476
13 510 132.1331
13 511 128.3208
13 512 127.215
13 513 123.6243
13 514 124.0527
13 515 123.796
13 516 120.2741
13 517 120.1145
13 518 118.8451
13 519 121.813
13 520 125.042
13 521 127.0624
13 522 122.9584
13 523 124.493
13 524 127.4495
13 525 128.7245
13 526 133.3256
13 527 135.0848
13 528 137.9832
13 529 141.4078
13 530 144.9534
13 531 148.9354
13 532 150.2444
13 533 149.1286
13 534 147.4891
13 535 143.2214
13 536 145.0401
13 537 145.0298
13 538 143.9505
13 539 154.1773
13 540 153.4778
13 541 149.6612
13 542 152.0642
13 543 156.7819
13 544 159.6837
13 545 161.7178
13 546 165.2387
13 547 149.4525
13 548 156.3578
13 549 162.8427
13 550 150.3051
13 551 156.243
13 552 161.0232
13 553 153.4883
13 554 156.2221
13 555 158.887
13 556 157.7084
13 557 157.5848
13 558 159.6879
13 559 161.5956
13 560 165.7868
13 561 167.1008
13 562 168.504
13 563 173.0391
13 564 173.9178
13 565 176.0587
13 566 179.3552
13 567 179.9204
13 568 182.5452
13 569 185.0616
13 570 185.8597
13 571 185.1204
13 572 183.1387
13 573 178.5841
13 574 180.1177
13 575 181.7939
13 576 184.2797
13 577 178.7988
13 578 181.5086
13 579 186.113
13 580 189.0091
13 581 189.9756
13 582 192.9836
13 583 195.0408
13 584 197.9559
13 585 206.3326
13 586 195.8572
13 587 190.7453
13 588 194.2789
13 589 197.8254
13 590 201.0587
13 591 204.7059
13 592 209.2804
13 593 213.9518
13 594 204.3835
13 595 202.0272
13 596 200.8038
13 597 198.8357
13 598 190.9103
13 599 196.9225
13 600 197.7564
13 601 167.2627
13 602 179.0675
13 603 184.2746
13 604 180.0742
13 605 182.4506
13 606 178.9637
13 607 189.881
13 608 195.5339
13 609 190.1738
13 610 194.3402
13 611 197.2054
13 612 189.1169
13 613 195.8258
13 614 187.8779
13 615 192.6388
13 616 191.7547
13 617 196.8847
13 618 198.7258
13 619 201.8301
13 620 200.9669
13 621 202.1552
13 622 204.7038
13 623 216.6414
13 624 215.5686
13 625 216.0667
13 626 215.1047
13 627 212.2129
13 628 211.9973
13 629 211.119
13 630 210.9991
13 631 207.9816
13 632 205.3674
13 633 206.2183
13 634 203.7192
13 635 222.2019
13 636 221.0199
13 637 232.8344
13 638 229.1088
13 639 213.8054
13 640 205.7917
13 641 228.179
13 642 235.0445
13 643 239.2917
13 644 239.8533
13 645 239.6778
13 646 231.059
13 647 219.9447
13 648 261.9494
13 649 263.153
13 650 264.4147
13 651 262.9189
13 652 119.7487
13 653 112.0471
13 654 261.4558
13 655 250.9147
13 656 241.2294
13 657 246.2237
13 658 243.026
13 659 85.5529
13 660 92.7377
13 661 83.872
13 662 96.8461
13 663 89.0293
13 664 79.8287
13 665 154.8572
14 15 2.4965
14 16 10.0223
14 17 21.0083
14 18 48.903
14 19 43.9397
14 20 48.4624
14 21 49.5229
14 22 46.2079
14 23 45.6065
14 24 38.4967
14 25 40.5392
14 26 32.2112
14 27 34.6155
14 28 35.7464
14 29 18.7559
14 30 19.8031
14 31 22.6141
14 32 21.9554
14 33 25.9931
14 34 26.4637
14 35 27.0177
14 36 14.3933
14 37 14.5399
14 38 18.2711
14 39 19.5757
14 40 22.9636
14 41 10.1768
14 42 8.3581
14 43 12.6255
14 44 16.1013
14 45 3.8601
14 46 4.9258
14 47 5.995
14 48 7.7008
14 49 17.1253
14 50 20.976
14 51 20.6263
14 52 36.8316
14 53 35.9779
14 54 33.4265
14 55 33.4888
14 56 35.8013
14 57 38.8861
14 58 36.643
14 59 36.1204
14 60 34.8353
14 61 38.941
14 62 36.509
14 63 33.7257
14 64 29.4709
14 65 31.6703
14 66 35.2795
14 67 35.5806
14 68 34.1574
14 69 35.6115
14 70 37.3198
14 71 37.2136
14 72 23.938
14 73 23.899
14 74 25.3912
14 75 27.4899
14 76 27.0141
14 77 27.2958
14 78 27.9906
14 79 33.3008
14 80 35.1457
14 81 36.9341
14 82 33.5918
14 83 45.9071
14 84 43.7897
14 85 41.7136
14 86 35.6605
14 87 34.9655
14 88 34.7387
14 89 39.2116
14 90 40.9562
14 91 42.1448
14 92 49.1557
14 93 45.7099
14 94 46.9811
14 95 47.8085
14 96 48.7704
14 97 53.6813
14 98 57.4586
14 99 58.6461
14 100 61.5828
14 101 61.8333
14 102 63.6195
14 103 65.1396
14 104 68.7699
14 105 78.635
14 106 81.8106
14 107 98.4395
14 108 98.0167
